phen tissue Enrich_G SE_G p_G padj_G lgpval_G cat_tiss sig_G Enrich_GxE SE_GxE p_GxE padj_GxE lgpval_GxE sig_GxE
ala_at Thyroid 2.34002 1.16837 0.0225989864064552 0.102722665483887 1.64591103908069 Endocrine 2 -2.71465 5.10168 0.702674758475169 0.885951239658755 0.153245646935017 1
ala_at Liver 6.62644 1.34532 4.20618458541175e-07 2.10309229270587e-05 6.37611167252779 Liver 4 -2.6112 5.80359 0.673618967867024 0.885951239658755 0.171585692405078 1
ala_at Muscle_Skeletal 2.36163 1.25608 0.0300432120837292 0.125180050348871 1.52225363639279 Musculoskeletal/connective 2 -3.55119 6.03308 0.721941806635179 0.885951239658755 0.141497808075495 1
ala_at Bladder 0.781338 0.952299 0.205972544676024 0.478067783726676 0.686190665506367 Other 1 1.5732 4.65262 0.367631834561453 0.885951239658755 0.43458688853796 1
ala_at Breast_Mammary_Tissue 1.80843 0.871945 0.0190387996247926 0.095193998123963 1.72036043687395 Other 4 3.62972 4.89339 0.229116439706521 0.885951239658755 0.639943747922455 1
ala_at Cervix_Ectocervix 0.907711 1.1273 0.210349824839737 0.478067783726676 0.677057845287903 Other 1 6.55507 5.8452 0.131049256666184 0.728051425923245 0.882565438103035 1
ala_at Cervix_Endocervix 0.34273 1.16126 0.383944873694381 0.685615845882824 0.415731126593323 Other 1 -2.5142 5.27121 0.683307647617401 0.885951239658755 0.165383718601986 1
ala_at Fallopian_Tube -0.872186 1.02732 0.802057003114743 0.83547604491119 0.0957947648100515 Other 1 2.48252 4.53257 0.291946576446437 0.885951239658755 0.534696613199605 1
ala_at Kidney_Cortex 2.9468 1.08639 0.0033391939380307 0.0238513852716479 2.47635835669567 Other 4 -1.32758 4.54298 0.614943346237514 0.885951239658755 0.211164893248608 1
ala_at Lung 1.00598 0.986031 0.153809313440019 0.400042739186616 0.813017366399697 Other 1 -4.17556 4.91518 0.802204918387743 0.891338798208604 0.0957146796491756 1
ala_at Minor_Salivary_Gland 0.0449474 0.979758 0.481704532683339 0.696689848345492 0.317219267096193 Other 1 7.80438 4.94577 0.0572838514412542 0.528973302737856 1.24196779022093 1
ala_at Ovary 0.826979 1.11291 0.228717211977914 0.489767756243431 0.6407011515902 Other 1 2.71064 6.18295 0.330546138252733 0.885951239658755 0.480767912305242 1
ala_at Pancreas 0.725319 1.05205 0.245275108609059 0.490550217218117 0.610346523307037 Other 1 0.685814 5.21493 0.447686047749094 0.885951239658755 0.34902644030496 1
ala_at Prostate 1.49172 0.947473 0.0576952452680278 0.206054447385813 1.23885997608073 Other 1 0.862087 5.28028 0.435154739528917 0.885951239658755 0.361356281956555 1
ala_at Skin_Not_Sun_Exposed_(Suprapubic) 3.93835 1.20747 0.000553820205138588 0.00692275256423235 3.25663120384483 Other 4 5.82598 6.33821 0.178999719620339 0.81363508918336 0.747147649285106 1
ala_at Skin_Sun_Exposed_(Lower_leg) 3.40412 1.14898 0.00152460882893048 0.0152460882893048 2.81684156958193 Other 4 9.16325 5.05303 0.0348837724304657 0.528973302737856 1.45737655535806 2
ala_at Uterus 1.41705 1.29653 0.137206600551695 0.38112944597693 0.862624995668432 Other 1 -3.32263 4.67516 0.761364508385517 0.885951239658755 0.118407372033842 1
ala_at Vagina 1.37786 1.04455 0.0935687864360626 0.2883065180571 1.02886900317831 Other 1 9.73614 6.17066 0.0573044290899189 0.528973302737856 1.24181180988297 1
alcohol_freq Adipose_Subcutaneous 0.35412 0.461251 0.221321376331265 0.279286498703739 0.65497663770235 Adipose 1 -1.86392 1.90015 0.836687129421477 0.94668545894578 0.0774369116217016 1
alcohol_freq Adipose_Visceral_(Omentum) -0.344574 0.492063 0.758118772259013 0.803605898594554 0.120262749386588 Adipose 1 3.05166 1.85909 0.0503488548685147 0.89755226597961 1.29801040256698 1
alcohol_freq Cells_EBV-transformed_lymphocytes 0.745503 0.587109 0.102080370351193 0.159125283194506 0.99105776298432 Blood/Immune 1 -0.00121509 2.38844 0.50020295705757 0.911989808153769 0.300853745172511 1
alcohol_freq Spleen 0.466746 0.558342 0.201591513507621 0.260593907704974 0.695527754539943 Blood/Immune 1 0.0795363 2.40768 0.486823571755093 0.911989808153769 0.312628401610164 1
alcohol_freq Whole_Blood -1.17156 0.510708 0.989104517135835 0.989104517135835 0.00475781475563799 Blood/Immune 1 -0.888057 2.46124 0.640881837829392 0.911989808153769 0.193222035862087 1
alcohol_freq Brain_Amygdala 1.48665 0.391645 7.35508038853308e-05 0.000974548151480633 4.13341257621918 Brain 4 -0.748286 1.86913 0.655546648612999 0.911989808153769 0.183396398536255 1
alcohol_freq Brain_Anterior_cingulate_cortex_(BA24) 1.53287 0.418372 0.000124205576690875 0.00109714926076939 3.90585890438728 Brain 4 1.48954 1.88472 0.214669201745381 0.911989808153769 0.668230258644652 1
alcohol_freq Brain_Caudate_(basal_ganglia) 1.35816 0.422597 0.000654858538967095 0.0034707502565256 3.18385250517023 Brain 4 2.45263 1.84595 0.0919809711375895 0.89755226597961 1.03630200944485 1
alcohol_freq Brain_Cerebellar_Hemisphere 1.27903 0.424323 0.00128793308522443 0.0056883711264079 2.89010670023141 Brain 4 -0.234275 1.95868 0.547603402120287 0.911989808153769 0.261533862368804 1
alcohol_freq Brain_Cerebellum 1.71021 0.462598 0.000109094919296256 0.00109714926076939 3.96219547464521 Brain 4 -0.970665 1.97683 0.688294194833034 0.911989808153769 0.16222589332962 1
alcohol_freq Brain_Cortex 1.57472 0.411243 6.42876768145211e-05 0.000974548151480633 4.19187226820124 Brain 4 1.92753 1.91033 0.156486434658104 0.89755226597961 0.805523304178077 1
alcohol_freq Brain_Frontal_Cortex_(BA9) 1.58907 0.409835 5.28021746634391e-05 0.000974548151480633 4.27734819063129 Brain 4 1.27978 1.87273 0.247184427605001 0.911989808153769 0.60697889288033 1
alcohol_freq Brain_Hippocampus 1.19193 0.375926 0.000760489823322441 0.00366417823964449 3.11890659318821 Brain 4 -0.110194 1.77052 0.524813433858086 0.911989808153769 0.279995056681622 1
alcohol_freq Brain_Hypothalamus 1.33704 0.400133 0.000416651659427295 0.00245361532773852 3.3802268841403 Brain 4 0.935494 1.71144 0.292322589537268 0.911989808153769 0.534137622780382 1
alcohol_freq Brain_Nucleus_accumbens_(basal_ganglia) 1.42266 0.411491 0.00027277860651192 0.00195723344717124 3.56418969353958 Brain 4 2.55629 1.8836 0.0873699595903996 0.89755226597961 1.05863786515433 1
alcohol_freq Brain_Putamen_(basal_ganglia) 1.5418 0.396449 5.03239132387576e-05 0.000974548151480633 4.29822559506836 Brain 4 2.04389 1.89784 0.140749982184935 0.89755226597961 0.851551651446313 1
alcohol_freq Brain_Spinal_cord_(cervical_c-1) 0.845646 0.380037 0.0130349962089215 0.0314024908669474 1.88488909080518 Brain 4 0.731827 1.8455 0.345850868865854 0.911989808153769 0.461111128925096 1
alcohol_freq Brain_Substantia_nigra 1.37253 0.399482 0.000295431463723961 0.00195723344717124 3.52954325379716 Brain 4 1.57065 1.51365 0.149714811228049 0.89755226597961 0.82473523294738 1
alcohol_freq Artery_Aorta 0.812388 0.521044 0.0594799305826047 0.101691494221873 1.22562954700296 Cardiovascular 1 -2.16538 2.18183 0.839513520197201 0.94668545894578 0.0759723052439112 1
alcohol_freq Artery_Coronary 1.25363 0.517964 0.00775378240070694 0.0228305815131927 2.11048639103815 Cardiovascular 4 -1.70905 2.12177 0.789729539273426 0.94668545894578 0.102521617205982 1
alcohol_freq Artery_Tibial 1.4354 0.495285 0.00187697859762433 0.00765229735954536 2.72654067942268 Cardiovascular 4 0.922555 2.17279 0.335566098478931 0.911989808153769 0.47422192146441 1
alcohol_freq Heart_Atrial_Appendage 0.781522 0.41731 0.0305506801162914 0.0647674418465378 1.51497911709198 Cardiovascular 4 0.0305042 1.98922 0.493882557898337 0.911989808153769 0.30637631123927 1
alcohol_freq Heart_Left_Ventricle 0.443426 0.450317 0.162386353705951 0.220678890933728 0.789450469917608 Cardiovascular 1 2.64133 2.23425 0.118563207398711 0.89755226597961 0.92605006057325 1
alcohol_freq Colon_Sigmoid 1.01038 0.644128 0.0583704379654936 0.101691494221873 1.23380704807611 Digestive 1 -0.347805 2.27512 0.560750886321255 0.911989808153769 0.25123003129983 1
alcohol_freq Colon_Transverse 0.645269 0.60823 0.144368499245757 0.20679812054122 0.84052755812488 Digestive 1 1.24263 2.60555 0.316710761858266 0.911989808153769 0.499337179014414 1
alcohol_freq Esophagus_Gastroesophageal_Junction 1.41918 0.674379 0.0176706970239289 0.0390227892611763 1.75274631932879 Digestive 4 -0.608228 2.12011 0.612899855710568 0.911989808153769 0.212610480889873 1
alcohol_freq Esophagus_Mucosa 0.191003 0.522914 0.357456217381612 0.403088925983519 0.446777144671319 Digestive 1 -3.31004 1.98646 0.95217324691382 0.957437040425154 0.021284025004887 1
alcohol_freq Esophagus_Muscularis 1.84258 0.651688 0.00234641329406534 0.00829066030569753 2.62959548943985 Digestive 4 -3.96591 2.3035 0.957437040425154 0.957437040425154 0.0188897749519615 1
alcohol_freq Small_Intestine_Terminal_Ileum 0.596296 0.593981 0.157714027472714 0.219969564632995 0.802129677735996 Digestive 1 -0.664724 2.16683 0.620491754539932 0.911989808153769 0.207263985287896 1
alcohol_freq Stomach 0.944704 0.538945 0.0398116081242369 0.0781487122438723 1.39999027945241 Digestive 4 2.22578 1.76743 0.103955337919753 0.89755226597961 0.983153205518909 1
alcohol_freq Adrenal_Gland 1.77884 0.648119 0.00302905533024659 0.0100337457814418 2.51869279355347 Endocrine 4 -0.921449 2.10419 0.669274780715855 0.911989808153769 0.174395539559916 1
alcohol_freq Pituitary 1.44537 0.629798 0.0108673087868803 0.0287983682852329 1.96387799259407 Endocrine 4 -0.951137 2.3686 0.655996371868767 0.911989808153769 0.183098562578199 1
alcohol_freq Testis 0.90985 0.601934 0.0653248956258973 0.108194358380392 1.18492127550241 Endocrine 1 3.51476 2.43311 0.0742915304456178 0.89755226597961 1.12906069485846 1
alcohol_freq Thyroid 1.58349 0.662633 0.00843121140976185 0.0235186423535462 2.07411002077537 Endocrine 4 -0.578938 2.26619 0.600818996977868 0.911989808153769 0.221256344059432 1
alcohol_freq Liver 0.794311 0.48456 0.0505814572151732 0.0957434725858635 1.29600866310169 Liver 1 -2.87344 1.93464 0.931262285145457 0.957437040425154 0.0309279850241187 1
alcohol_freq Muscle_Skeletal 1.07892 0.474042 0.0114229790503654 0.0288294233175888 1.94222061969663 Musculoskeletal/connective 4 -1.99096 1.83118 0.861537981932585 0.95128152171723 0.0647255714021163 1
alcohol_freq Bladder 1.09907 0.500781 0.0140921367155734 0.0324731846054519 1.85102315214059 Other 4 2.05365 2.14651 0.169349484147096 0.89755226597961 0.771216121915192 1
alcohol_freq Breast_Mammary_Tissue 0.281357 0.499222 0.286516274495893 0.33745250107294 0.542850704506279 Other 1 1.04003 1.77188 0.278613899334373 0.911989808153769 0.554997221531412 1
alcohol_freq Cells_Transformed_fibroblasts 0.0681633 0.461924 0.441343479310606 0.487316758405461 0.355223285572263 Other 1 0.142785 1.92109 0.470375895411379 0.911989808153769 0.327554941944785 1
alcohol_freq Cervix_Ectocervix 0.31357 0.55155 0.284839245253556 0.33745250107294 0.545400173662841 Other 1 -3.5066 2.19428 0.944985639154834 0.957437040425154 0.0245747913671401 1
alcohol_freq Cervix_Endocervix 0.934591 0.683763 0.0858385606435333 0.137861930730523 1.06631757330925 Other 1 -1.84898 2.053 0.8161057263621 0.94668545894578 0.0882535748229845 1
alcohol_freq Fallopian_Tube 1.20179 0.66792 0.035985436315733 0.0733549278743789 1.44387322721669 Other 4 0.0179828 2.36182 0.496962499291216 0.911989808153769 0.303676381820711 1
alcohol_freq Kidney_Cortex 0.59482 0.529231 0.130520799578011 0.19215562160096 0.884320274362754 Other 1 0.926295 2.18647 0.335911045414706 0.911989808153769 0.47377571546828 1
alcohol_freq Lung -0.648018 0.479931 0.911529146859941 0.929058553530325 0.0402294398800358 Other 1 -3.60729 2.24751 0.945754882193016 0.957437040425154 0.0242214081065758 1
alcohol_freq Minor_Salivary_Gland 0.575934 0.481449 0.115799250355199 0.175353150537873 0.936294252073644 Other 1 -1.11317 1.93394 0.717556184486106 0.927572628725942 0.144144088103408 1
alcohol_freq Nerve_Tibial 0.362725 0.679185 0.296650287110016 0.341792722105018 0.52775522699875 Other 1 -0.351563 1.86369 0.574811777797437 0.911989808153769 0.24047434182516 1
alcohol_freq Ovary 0.521087 0.60144 0.193135702712866 0.255904806094547 0.714137435915376 Other 1 -1.93024 2.22905 0.806740489738557 0.94668545894578 0.0932661455750161 1
alcohol_freq Pancreas -0.725767 0.5458 0.908196487149827 0.929058553530325 0.0418201822571138 Other 1 -1.72228 2.18907 0.784289787889969 0.94668545894578 0.105523439831053 1
alcohol_freq Prostate 1.76499 0.672841 0.00435552979106605 0.0135790046427353 2.36095901141577 Other 4 -1.042 2.26432 0.677307314998511 0.911989808153769 0.169214233936923 1
alcohol_freq Skin_Not_Sun_Exposed_(Suprapubic) 0.323666 0.527191 0.269626010722868 0.33232973414679 0.569238213885536 Other 1 0.103296 2.43598 0.483088204636052 0.911989808153769 0.315973566371922 1
alcohol_freq Skin_Sun_Exposed_(Lower_leg) 0.730586 0.455206 0.0542516476033681 0.0991495628613279 1.26558706790919 Other 1 -0.955608 2.44085 0.652288460520173 0.911989808153769 0.185560304409816 1
alcohol_freq Uterus 1.87194 0.658205 0.00222749950077212 0.00829066030569753 2.65218238462529 Other 4 -0.22836 2.44531 0.537201914262633 0.911989808153769 0.269862448437765 1
alcohol_freq Vagina -0.0944585 0.535726 0.569978205442524 0.616507038539873 0.244141750357349 Other 1 1.4568 2.03812 0.237373621673128 0.911989808153769 0.624567544009502 1
alka_phos Adipose_Subcutaneous 6.50428 7.20345 0.183278985685764 0.336632788949315 0.73688732731219 Adipose 1 0.348554 5.92656 0.476550847696144 0.895430993240323 0.321890753586628 1
alka_phos Adipose_Visceral_(Omentum) 9.56166 7.52156 0.101822773437506 0.336632788949315 0.992155077872236 Adipose 1 5.59651 6.42679 0.191929079560777 0.895430993240323 0.716859219448981 1
alka_phos Cells_EBV-transformed_lymphocytes 9.50357 8.01886 0.117978627038886 0.336632788949315 0.928196662183698 Blood/Immune 1 0.966345 6.20208 0.438091462956062 0.895430993240323 0.35843520979192 1
alka_phos Spleen -5.63485 3.1912 0.961280800060305 0.961280800060305 0.0171497318907073 Blood/Immune 1 -2.95142 5.87058 0.692429130256088 0.895430993240323 0.159624669792372 1
alka_phos Whole_Blood 5.71084 2.77668 0.0198568139285173 0.263102784552854 1.70209043379967 Blood/Immune 2 3.87287 5.7622 0.250754749758484 0.895430993240323 0.600750831889346 1
alka_phos Brain_Amygdala -3.17613 3.23936 0.836575557068501 0.869382441659423 0.0774948287170788 Brain 1 -0.85914 5.05871 0.56742958222945 0.895430993240323 0.246088026551948 1
alka_phos Brain_Anterior_cingulate_cortex_(BA24) -1.75177 2.61952 0.748168376177494 0.846791017313447 0.126000652649261 Brain 1 -5.14494 5.09417 0.843744280724534 0.895430993240323 0.0737891579928518 1
alka_phos Brain_Caudate_(basal_ganglia) -0.67669 3.82742 0.570167475482413 0.737045760989461 0.243997560126146 Brain 1 -4.56192 5.5067 0.796286721005909 0.895430993240323 0.0989305265718039 1
alka_phos Brain_Cerebellar_Hemisphere 3.56888 1.57564 0.0117552609817016 0.207676277343395 1.92976772454375 Brain 2 -3.80279 5.38456 0.759980454940741 0.895430993240323 0.119197576693596 1
alka_phos Brain_Cerebellum 4.985 1.72859 0.00196420846528795 0.102734924914049 2.70681242157977 Brain 2 -5.03941 5.73005 0.810426892244492 0.895430993240323 0.0912861562958347 1
alka_phos Brain_Cortex -1.77284 2.7161 0.743030078396736 0.846791017313447 0.128993605327815 Brain 1 -5.81123 5.3588 0.860912348326416 0.895430993240323 0.0650410629202499 1
alka_phos Brain_Frontal_Cortex_(BA9) -1.68372 2.66116 0.736535714286466 0.846791017313447 0.132806189566113 Brain 1 -4.66199 5.34761 0.808338375454229 0.895430993240323 0.0924068028018507 1
alka_phos Brain_Hippocampus -3.04857 3.12759 0.83515402245203 0.869382441659423 0.0782334228008721 Brain 1 -0.710186 4.61349 0.561170225765451 0.895430993240323 0.250905379569548 1
alka_phos Brain_Hypothalamus -1.83151 2.51342 0.766905072283877 0.846791017313447 0.115258389812043 Brain 1 -4.93952 4.16945 0.881930658435603 0.895430993240323 0.0545655598144747 1
alka_phos Brain_Nucleus_accumbens_(basal_ganglia) -0.951962 3.76993 0.59967829723281 0.743208632190524 0.222081668291762 Brain 1 -4.87133 5.39547 0.816698716137302 0.895430993240323 0.0879381271284361 1
alka_phos Brain_Putamen_(basal_ganglia) -1.00033 3.83166 0.602980588380991 0.743208632190524 0.219696668779778 Brain 1 -1.81356 5.23879 0.635395967873376 0.895430993240323 0.196955545467165 1
alka_phos Brain_Spinal_cord_(cervical_c-1) 0.948382 1.61787 0.278873342223658 0.399467219941997 0.554592998385407 Brain 1 0.314403 4.97669 0.474813527315546 0.895430993240323 0.323476916602852 1
alka_phos Brain_Substantia_nigra 1.47233 1.97002 0.227420713797953 0.3443799380369 0.64316998169552 Brain 1 2.87689 5.0321 0.283760029856245 0.895430993240323 0.547048778841154 1
alka_phos Artery_Aorta 6.97563 6.80076 0.152513371062882 0.336632788949315 0.81669207943676 Cardiovascular 1 -8.1872 7.54132 0.861182065763335 0.895430993240323 0.0649050229975529 1
alka_phos Artery_Coronary 6.15287 6.85223 0.184609601795024 0.336632788949315 0.733745714479393 Cardiovascular 1 -6.2981 6.26718 0.84253559726315 0.895430993240323 0.074411741057971 1
alka_phos Artery_Tibial 6.34798 6.91339 0.179253097968037 0.336632788949315 0.746533329837025 Cardiovascular 1 -4.49756 5.12393 0.809961910503016 0.895430993240323 0.0915354038958048 1
alka_phos Heart_Atrial_Appendage -2.42836 3.44317 0.75967847974907 0.846791017313447 0.119370176160683 Cardiovascular 1 3.34488 4.53501 0.230388386609706 0.895430993240323 0.637539416561491 1
alka_phos Heart_Left_Ventricle 7.28545 7.18861 0.155417546384644 0.336632788949315 0.808499951636438 Cardiovascular 1 1.01377 4.82725 0.416829996552768 0.895430993240323 0.380041035225362 1
alka_phos Colon_Sigmoid 8.03315 7.44376 0.140253953880447 0.336632788949315 0.853084886761597 Digestive 1 3.69001 5.59341 0.254721036165105 0.895430993240323 0.593935187297198 1
alka_phos Colon_Transverse 8.55471 8.83037 0.16632680125312 0.336632788949315 0.779037764619897 Digestive 1 -7.59332 7.21919 0.853559932876887 0.895430993240323 0.0687659794070136 1
alka_phos Esophagus_Gastroesophageal_Junction 6.82859 7.60864 0.184731849000167 0.336632788949315 0.733458222845589 Digestive 1 -1.31632 4.88821 0.606144684588531 0.895430993240323 0.217423698905518 1
alka_phos Esophagus_Mucosa 7.60134 8.38189 0.182236025347281 0.336632788949315 0.739365765326912 Digestive 1 -4.99153 5.69707 0.809527762292729 0.895430993240323 0.0917682527737442 1
alka_phos Esophagus_Muscularis 9.10617 7.29874 0.106082213831935 0.336632788949315 0.974357425544119 Digestive 1 5.55281 7.02673 0.214693523849116 0.895430993240323 0.668181055698881 1
alka_phos Small_Intestine_Terminal_Ileum -3.58249 3.768 0.829138662219331 0.869382441659423 0.0813728335017007 Digestive 1 -6.03098 7.34893 0.794080294972478 0.895430993240323 0.100135580821828 1
alka_phos Stomach 14.8783 8.19736 0.0347610961345196 0.336632788949315 1.45890653723869 Digestive 2 -2.62697 5.90978 0.671663887060586 0.895430993240323 0.172848001518088 1
alka_phos Adrenal_Gland 10.6471 9.3069 0.126311675907247 0.336632788949315 0.898556502590221 Endocrine 1 -0.55715 6.67569 0.533256925256141 0.895430993240323 0.273063495782897 1
alka_phos Pituitary 0.992874 2.81818 0.362302761104324 0.49236016252639 0.44092835620062 Endocrine 1 -6.94013 5.56118 0.893977140635148 0.895430993240323 0.0486735861514444 1
alka_phos Testis 9.63651 10.3818 0.176648838985407 0.336632788949315 0.752889212595896 Endocrine 1 -0.841601 5.20144 0.564268929692301 0.895430993240323 0.248513862603746 1
alka_phos Thyroid 0.750706 4.10439 0.427436992226521 0.56635401470014 0.369127894842418 Endocrine 1 -1.5855 4.76046 0.630454012604269 0.895430993240323 0.200346586807949 1
alka_phos Liver 18.4105 6.91444 0.00387678961939806 0.102734924914049 2.41152776608425 Liver 2 -0.487819 5.70985 0.534042073904255 0.895430993240323 0.272424526221175 1
alka_phos Muscle_Skeletal -3.33601 2.75728 0.88683976075557 0.903894371539331 0.0521548438732476 Musculoskeletal/connective 1 7.19999 5.28102 0.086382793603221 0.895430993240323 1.06357275505993 1
alka_phos Bladder 8.8041 6.77376 0.0968457267578261 0.336632788949315 1.01391953742746 Other 1 -0.529195 5.62477 0.53747837108662 0.895430993240323 0.269639007703945 1
alka_phos Breast_Mammary_Tissue 8.73658 7.92497 0.135141354052926 0.336632788949315 0.869211733962412 Other 1 1.28143 6.65767 0.423685370514029 0.895430993240323 0.372956531549446 1
alka_phos Cells_Transformed_fibroblasts 10.7915 7.74787 0.0818349339881359 0.336632788949315 1.08706126357127 Other 1 0.382363 5.18009 0.470579206052633 0.895430993240323 0.327367267334497 1
alka_phos Cervix_Ectocervix 7.55603 8.37984 0.183610400611283 0.336632788949315 0.73610272182674 Other 1 0.774911 6.8525 0.454981812705057 0.895430993240323 0.342005963342231 1
